DATE LAT LON BAND_1 BAND_2 BAND_3 BAND_4 BAND_5, BAND_9, CLM
20120718.0000 -17.1397 -50.0839 0.2204 0.3266 0.4090 294.3799 231.1560 282.2306 3.0000
20120718.0000 -17.1397 -50.0490 0.2204 0.3266 0.4090 294.3799 231.1560 282.2306 3.0000
20120718.0000 -17.1397 -50.0142 0.2338 0.3298 0.4242 295.5829 231.0762 279.0218 3.0000
20120718.0000 -17.1397 -49.9794 0.2125 0.3037 0.3843 294.8233 230.2659 280.6393 3.0000
20120718.0000 -17.1397 -49.9445 0.2125 0.3037 0.3843 294.8233 230.2659 280.6393 2.0000
20120718.0000 -17.1397 -49.9097 0.2048 0.3069 0.3840 294.0428 230.5114 283.2303 2.0000
20120718.0000 -17.1397 -49.8748 0.2032 0.3205 0.4010 294.2680 230.3480 283.6557 3.0000
20120718.0000 -17.1397 -49.8400 0.2032 0.3205 0.4010 294.2680 230.3480 283.6557 3.0000
20120718.0000 -17.1397 -49.8052 0.1850 0.3117 0.3835 293.4719 230.4298 284.9214 2.0000
20120718.0000 -17.1397 -49.7703 0.1850 0.3117 0.3835 293.4719 230.4298 284.9214 2.0000
20120718.0000 -17.1397 -49.7355 0.1835 0.2945 0.3680 293.8158 230.5114 285.6178 1.0000
20120718.0000 -17.1397 -49.7006 0.1789 0.2977 0.3747 293.8158 230.5114 287.4069 2.0000
20120718.0000 -17.1397 -49.6658 0.1789 0.2977 0.3747 293.8158 230.5114 287.4069 2.0000
20120718.0000 -17.1397 -49.6310 0.1637 0.2924 0.3487 292.8893 230.0184 286.8597 0.0000
20120718.0000 -17.1397 -49.5961 0.1396 0.2784 0.3090 290.9391 230.8354 287.2704 0.0000
20120718.0000 -17.1397 -49.5613 0.1396 0.2784 0.3090 290.9391 230.8354 287.2704 2.0000
20120718.0000 -17.1397 -49.5264 0.1380 0.2817 0.3328 291.4396 230.5927 288.6279 0.0000
20120718.0000 -17.1397 -49.4916 0.1380 0.2817 0.3328 291.4396 230.5927 288.6279 0.0000
20120718.0000 -17.1397 -49.4567 0.1454 0.2952 0.3617 291.8091 230.0184 289.0317 0.0000
20120718.0000 -17.1397 -49.4219 0.1918 0.3310 0.3803 292.5338 230.4298 284.2202 1.0000
20120718.0000 -17.1397 -49.3871 0.1918 0.3310 0.3803 292.5338 230.4298 284.2202 0.0000
20120718.0000 -17.1397 -49.3522 0.2635 0.3754 0.4280 295.2598 229.5171 274.6227 0.0000
20120718.0000 -17.1397 -49.3174 0.3083 0.4026 0.4517 296.3231 229.6012 270.6569 0.0000
20120718.0000 -17.1397 -49.2825 0.3083 0.4026 0.4517 296.3231 229.6012 270.6569 1.0000
20120718.0000 -17.1397 -49.2477 0.3051 0.3972 0.4497 295.3680 230.1012 274.1558 3.0000
20120718.0000 -17.1397 -49.2129 0.2406 0.3524 0.4118 293.7017 230.1837 281.3658 3.0000
20120718.0000 -17.1397 -49.1780 0.2406 0.3524 0.4118 293.7017 230.1837 281.3658 3.0000
20120718.0000 -17.1397 -49.1432 0.1912 0.3214 0.4013 293.3564 230.0184 286.9968 3.0000
20120718.0000 -17.1397 -49.1083 0.1912 0.3214 0.4013 293.3564 230.0184 286.9968 3.0000
20120718.0000 -17.1397 -49.0735 0.1791 0.3195 0.3789 292.4143 229.8523 288.0870 3.0000
20120718.0000 -17.1397 -49.0387 0.1999 0.3364 0.3820 292.1738 229.8523 285.0610 0.0000
20120718.0000 -17.1397 -49.0038 0.2284 0.3657 0.3908 293.4719 229.6012 281.6549 0.0000
20120718.0000 -17.1397 -48.9690 0.2476 0.3706 0.4008 294.1556 229.5171 278.2776 0.0000
20120718.0000 -17.1397 -48.9341 0.2266 0.3396 0.3750 293.4719 229.8523 276.7718 1.0000
20120718.0000 -17.1397 -48.8993 0.2266 0.3396 0.3750 293.4719 229.8523 276.7718 3.0000
20120718.0000 -17.1397 -48.8645 0.2116 0.3275 0.3543 293.0068 229.7688 278.4269 3.0000
20120718.0000 -17.1397 -48.8296 0.2099 0.3170 0.3541 292.7713 229.8523 280.7850 3.0000
20120718.0000 -17.1397 -48.7948 0.2099 0.3170 0.3541 292.7713 229.8523 280.7850 3.0000
20120718.0000 -17.1397 -48.7599 0.2098 0.3168 0.3505 292.4143 230.0184 283.7971 3.0000
20120718.0000 -17.1397 -48.7251 0.2989 0.3915 0.4319 294.1556 229.9355 284.9214 3.0000
20120718.0000 -17.1397 -48.6903 0.2989 0.3915 0.4319 294.1556 229.9355 284.9214 3.0000
20120718.0000 -17.1397 -48.6554 0.3998 0.4577 0.5250 295.9025 229.7688 282.5173 3.0000
20120718.0000 -17.1397 -48.6206 0.4842 0.5305 0.5757 294.6024 229.5171 280.6393 3.0000
20120718.0000 -17.1397 -48.5857 0.4842 0.5305 0.5757 294.6024 229.5171 280.6393 3.0000
20120718.0000 -17.1397 -48.5509 0.5937 0.6236 0.6449 292.0528 229.6012 278.7248 3.0000
20120718.0000 -17.1397 -48.5160 0.5593 0.5672 0.5835 289.1126 229.1779 276.3154 3.0000
20120718.0000 -17.1397 -48.4812 0.5593 0.5672 0.5835 289.1126 229.1779 276.3154 3.0000
20120718.0000 -17.1397 -48.4464 0.4818 0.4956 0.5085 286.8640 228.6617 273.3722 3.0000
20120718.0000 -17.1397 -48.4115 0.4818 0.4956 0.5085 286.8640 228.6617 273.3722 3.0000
20120718.0000 -17.1397 -48.3767 0.4949 0.5190 0.5285 287.5869 228.8348 272.5819 3.0000
20120718.0000 -17.1397 -48.3418 0.5094 0.5272 0.5096 283.7597 227.9587 266.5080 3.0000
20120718.0000 -17.1397 -48.3070 0.5094 0.5272 0.5096 283.7597 227.9587 266.5080 3.0000
20120718.0000 -17.1397 -48.2722 0.5002 0.5167 0.4450 274.3135 226.0265 253.2694 3.0000
20120718.0000 -17.1397 -48.2373 0.4721 0.4845 0.4399 279.2780 227.1467 260.5238 3.0000
20120718.0000 -17.1397 -48.2025 0.4721 0.4845 0.4399 279.2780 227.1467 260.5238 3.0000
20120718.0000 -17.1397 -48.1676 0.4570 0.4724 0.4025 272.3223 226.2163 252.2624 3.0000
20120718.0000 -17.1397 -48.1328 0.4775 0.4958 0.4141 270.9887 226.3107 250.6226 3.0000
20120718.0000 -17.1397 -48.0980 0.4775 0.4958 0.4141 270.9887 226.3107 250.6226 3.0000
20120718.0000 -17.1397 -48.0631 0.5171 0.5378 0.4780 278.6836 227.4199 257.5501 3.0000
20120718.0000 -17.1397 -48.0283 0.5936 0.6254 0.5318 280.4268 227.4199 259.0507 3.0000
20120718.0000 -17.1397 -47.9934 0.5936 0.6254 0.5318 280.4268 227.4199 259.0507 3.0000
20120718.0000 -17.1397 -47.9586 0.6832 0.7129 0.5551 276.8113 227.1467 255.2445 3.0000
20120718.0000 -17.1397 -47.9238 0.7094 0.7293 0.5800 279.2780 228.0475 258.6782 3.0000
20120718.0000 -17.1397 -47.8889 0.7094 0.7293 0.5800 279.2780 228.0475 258.6782 3.0000
20120718.0000 -17.1397 -47.8541 0.7252 0.7492 0.5898 282.0589 228.7484 264.2698 3.0000
20120718.0000 -17.1397 -47.8192 0.7307 0.7555 0.5844 281.1649 229.0925 262.8625 3.0000
20120718.0000 -17.1397 -47.7844 0.7307 0.7555 0.5844 281.1649 229.0925 262.8625 3.0000
20120718.0000 -17.1397 -47.7496 0.7155 0.7433 0.5706 279.2780 228.4876 259.6062 3.0000
20120718.0000 -17.1397 -47.7147 0.7401 0.7748 0.5535 278.4823 228.2244 258.8646 3.0000
20120718.0000 -17.1397 -47.6799 0.7401 0.7748 0.5535 278.4823 228.2244 258.8646 3.0000
20120718.0000 -17.1397 -47.6450 0.7662 0.7963 0.5565 277.6607 228.3124 257.7392 3.0000
20120718.0000 -17.1397 -47.6102 0.6996 0.7201 0.5176 273.8308 227.9587 255.0492 3.0000
20120718.0000 -17.1397 -47.5753 0.6996 0.7201 0.5176 273.8308 227.9587 255.0492 3.0000
20120718.0000 -17.1397 -47.5405 0.6272 0.6491 0.4367 264.7389 227.0550 246.1352 3.0000
20120718.0000 -17.1397 -47.5057 0.6416 0.6655 0.4331 258.5759 225.1562 239.1827 3.0000
20120718.0000 -17.1397 -47.4708 0.6258 0.6474 0.4165 257.6054 225.5463 240.1519 3.0000
20120718.0000 -17.1397 -47.4360 0.6298 0.6504 0.4297 261.2508 225.5463 242.5154 3.0000
20120718.0000 -17.1397 -47.4011 0.6574 0.6820 0.4647 262.4751 225.1562 242.5154 3.0000
20120718.0000 -17.1397 -47.3663 0.6574 0.6820 0.4647 262.4751 225.1562 242.5154 3.0000
20120718.0000 -17.1397 -47.3315 0.6995 0.7303 0.5248 269.8654 225.7394 248.0925 3.0000
20120718.0000 -17.1397 -47.2966 0.7666 0.8104 0.6552 285.3571 228.9210 262.5070 2.0000
20120718.0000 -17.1745 -53.1499 0.2711 0.4018 0.3869 288.9774 230.0184 265.8255 1.0000
20120718.0000 -17.1745 -53.1150 0.2711 0.4018 0.3869 288.9774 230.0184 265.8255 3.0000
20120718.0000 -17.1745 -53.0802 0.2943 0.4194 0.4099 288.9774 229.9355 262.1499 3.0000
20120718.0000 -17.1745 -53.0453 0.2456 0.3742 0.3308 282.2341 230.1837 264.4441 3.0000
20120718.0000 -17.1745 -53.0105 0.2456 0.3742 0.3308 282.2341 230.1837 264.4441 3.0000
20120718.0000 -17.1745 -52.9757 0.2188 0.3542 0.2895 277.8687 230.4298 266.5080 3.0000
20120718.0000 -17.1745 -52.9408 0.2188 0.3542 0.2895 277.8687 230.4298 266.5080 3.0000
20120718.0000 -17.1745 -52.9060 0.2389 0.3700 0.2892 274.5514 230.4298 263.2166 3.0000
20120718.0000 -17.1745 -52.8711 0.2389 0.3700 0.2892 274.5514 230.4298 263.2166 3.0000
20120718.0000 -17.1745 -52.8363 0.2855 0.3929 0.2783 268.6859 229.6852 256.0206 3.0000
20120718.0000 -17.1745 -52.8015 0.3042 0.4036 0.2782 266.1313 229.1779 253.0691 3.0000
20120718.0000 -17.1745 -52.7666 0.3042 0.4036 0.2782 266.1313 229.1779 253.0691 2.0000
20120718.0000 -17.1745 -52.7318 0.3227 0.4086 0.2780 266.7969 229.0069 249.9982 0.0000
20120718.0000 -17.1745 -52.6969 0.3227 0.4086 0.2780 266.7969 229.0069 249.9982 3.0000
20120718.0000 -17.1745 -52.6621 0.3333 0.4226 0.3116 273.8308 228.7484 249.7889 1.0000
20120718.0000 -17.1745 -52.6273 0.3333 0.4226 0.3116 273.8308 228.7484 249.7889 1.0000
20120718.0000 -17.1745 -52.5924 0.4124 0.5113 0.4395 283.0926 228.3124 244.7997 0.0000
20120718.0000 -17.1745 -52.5576 0.4124 0.5113 0.4395 283.0926 228.3124 244.7997 3.0000
20120718.0000 -17.1745 -52.5227 0.4416 0.5305 0.4622 281.1649 227.6006 241.8150 3.0000
20120718.0000 -17.1745 -52.4879 0.3931 0.4767 0.3517 267.7606 227.7802 245.0241 3.0000
20120718.0000 -17.1745 -52.4531 0.3931 0.4767 0.3517 267.7606 227.7802 245.0241 3.0000
20120718.0000 -17.1745 -52.4182 0.3477 0.4336 0.2964 264.3771 228.4001 248.3068 3.0000
20120718.0000 -17.1745 -52.3834 0.3477 0.4336 0.2964 264.3771 228.4001 248.3068 3.0000
20120718.0000 -17.1745 -52.3485 0.3319 0.4208 0.2713 264.3771 228.8348 249.1574 3.0000
20120718.0000 -17.1745 -52.3137 0.3319 0.4208 0.2713 264.3771 228.8348 249.1574 3.0000
20120718.0000 -17.1745 -52.2789 0.3534 0.4454 0.2711 260.8271 228.7484 247.8777 3.0000
20120718.0000 -17.1745 -52.2440 0.3608 0.4521 0.2868 262.8687 228.7484 247.6622 3.0000
20120718.0000 -17.1745 -52.2092 0.3608 0.4521 0.2868 262.8687 228.7484 247.6622 3.0000
20120718.0000 -17.1745 -52.1743 0.3033 0.3933 0.2831 271.5311 228.8348 253.4692 3.0000
20120718.0000 -17.1745 -52.1395 0.3033 0.3933 0.2831 271.5311 228.8348 253.4692 3.0000
20120718.0000 -17.1745 -52.1046 0.2459 0.3452 0.2581 273.0883 228.8348 259.2363 3.0000
20120718.0000 -17.1745 -52.0698 0.2628 0.3717 0.2634 268.9864 229.2631 257.7392 3.0000
20120718.0000 -17.1745 -52.0350 0.2628 0.3717 0.2634 268.9864 229.2631 257.7392 3.0000
20120718.0000 -17.1745 -52.0001 0.2472 0.3608 0.2755 273.3383 229.3480 261.2505 3.0000
20120718.0000 -17.1745 -51.9653 0.2472 0.3608 0.2755 273.3383 229.3480 261.2505 3.0000
20120718.0000 -17.1745 -51.9304 0.2578 0.3711 0.3265 282.7526 229.2631 263.5691 3.0000
20120718.0000 -17.1745 -51.8956 0.2715 0.3761 0.3668 287.1555 228.4876 261.9708 3.0000
20120718.0000 -17.1745 -51.8608 0.2715 0.3761 0.3668 287.1555 228.4876 261.9708 3.0000
20120718.0000 -17.1745 -51.8259 0.2189 0.3211 0.3225 284.8879 227.5104 265.4822 1.0000
20120718.0000 -17.1745 -51.7911 0.2189 0.3211 0.3225 284.8879 227.5104 265.4822 1.0000
20120718.0000 -17.1745 -51.7562 0.1833 0.2980 0.2958 282.2341 227.1467 269.0206 1.0000
20120718.0000 -17.1745 -51.7214 0.2031 0.3259 0.3255 281.8826 226.4987 267.3536 1.0000
20120718.0000 -17.1745 -51.6866 0.2031 0.3259 0.3255 281.8826 226.4987 267.3536 2.0000
20120718.0000 -17.1745 -51.6517 0.2384 0.3468 0.3551 282.9231 226.4987 263.5691 1.0000
20120718.0000 -17.1745 -51.6169 0.2384 0.3468 0.3551 282.9231 226.4987 263.5691 2.0000
20120718.0000 -17.1745 -51.5820 0.2658 0.3624 0.3883 287.0101 227.2381 259.7906 2.0000
20120718.0000 -17.1745 -51.5472 0.2658 0.3624 0.3883 287.0101 227.2381 259.7906 3.0000
20120718.0000 -17.1745 -51.5124 0.2672 0.3568 0.3880 287.4439 227.1467 258.8646 3.0000
20120718.0000 -17.1745 -51.4775 0.2608 0.3566 0.3719 287.0101 227.4199 261.0694 3.0000
20120718.0000 -17.1745 -51.4427 0.2608 0.3566 0.3719 287.0101 227.4199 261.0694 3.0000
20120718.0000 -17.1745 -51.4078 0.2898 0.3931 0.4154 289.9103 227.7802 261.2505 3.0000
20120718.0000 -17.1745 -51.3730 0.2898 0.3931 0.4154 289.9103 227.7802 261.2505 3.0000
20120718.0000 -17.1745 -51.3381 0.3112 0.4177 0.4610 289.2472 227.3291 259.0507 3.0000
20120718.0000 -17.1745 -51.3033 0.2757 0.3735 0.4326 290.5578 228.0475 264.9648 3.0000
20120718.0000 -17.1745 -51.2685 0.2757 0.3735 0.4326 290.5578 228.0475 264.9648 3.0000
20120718.0000 -17.1745 -51.2336 0.2143 0.3207 0.3763 289.6469 229.0069 276.4678 3.0000
20120718.0000 -17.1745 -51.1988 0.2143 0.3207 0.3763 289.6469 229.0069 276.4678 3.0000
20120718.0000 -17.1745 -51.1639 0.2356 0.3537 0.4232 289.9103 229.0069 276.3154 3.0000
20120718.0000 -17.1745 -51.1291 0.2660 0.3692 0.4509 292.4143 228.8348 272.2639 3.0000
20120718.0000 -17.1745 -51.0943 0.2660 0.3692 0.4509 292.4143 228.8348 272.2639 3.0000
20120718.0000 -17.1745 -51.0594 0.2765 0.3637 0.4278 293.0068 229.0925 269.0206 2.0000
20120718.0000 -17.1745 -51.0246 0.2765 0.3637 0.4278 293.0068 229.0925 269.0206 3.0000
20120718.0000 -17.1745 -50.9897 0.3144 0.4019 0.4537 293.3564 229.0069 262.6850 3.0000
20120718.0000 -17.1745 -50.9549 0.3630 0.4540 0.5284 296.3231 228.8348 255.8273 3.0000
20120718.0000 -17.1745 -50.9201 0.3630 0.4540 0.5284 296.3231 228.8348 255.8273 3.0000
20120718.0000 -17.1745 -50.8852 0.3201 0.3995 0.4670 295.0424 228.9210 259.0507 3.0000
20120718.0000 -17.1745 -50.8504 0.2452 0.3191 0.3604 290.3006 230.1837 268.8553 3.0000
20120718.0000 -17.1745 -50.8155 0.2452 0.3191 0.3604 290.3006 230.1837 268.8553 3.0000
20120718.0000 -17.1745 -50.7807 0.2389 0.3136 0.3515 290.3006 229.9355 271.6245 3.0000
20120718.0000 -17.1745 -50.7459 0.2389 0.3136 0.3515 290.3006 229.9355 271.6245 3.0000
20120718.0000 -17.1745 -50.7110 0.2449 0.3099 0.3408 289.7789 230.0184 270.0060 3.0000
20120718.0000 -17.1745 -50.6762 0.2386 0.3062 0.3214 287.8708 230.2659 269.1856 3.0000
20120718.0000 -17.1745 -50.6413 0.2386 0.3062 0.3214 287.8708 230.2659 269.1856 2.0000
20120718.0000 -17.1745 -50.6065 0.2551 0.3234 0.3559 291.1905 230.0184 268.3576 0.0000
20120718.0000 -17.1745 -50.5717 0.2158 0.2975 0.3093 285.5116 230.2659 273.0569 0.0000
20120718.0000 -17.1745 -50.5368 0.2491 0.3199 0.3594 290.5578 230.0184 270.8189 0.0000
20120718.0000 -17.1745 -50.5020 0.2322 0.3075 0.3626 292.7713 230.2659 274.4673 3.0000
20120718.0000 -17.1745 -50.4671 0.2322 0.3075 0.3626 292.7713 230.2659 274.4673 3.0000
20120718.0000 -17.1745 -50.4323 0.2138 0.2899 0.3641 293.4719 230.5927 280.6393 0.0000
20120718.0000 -17.1745 -50.3974 0.2138 0.2899 0.3641 293.4719 230.5927 280.6393 2.0000
20120718.0000 -17.1745 -50.3626 0.2000 0.2967 0.3760 294.2680 230.5114 285.0610 3.0000
20120718.0000 -17.1745 -50.3278 0.1984 0.3103 0.3896 294.1556 230.8354 285.4789 3.0000
20120718.0000 -17.1745 -50.2929 0.1984 0.3103 0.3896 294.1556 230.8354 285.4789 2.0000
20120718.0000 -17.1745 -50.2581 0.2179 0.3153 0.4153 293.9295 230.5114 282.9457 3.0000
20120718.0000 -17.1745 -50.2232 0.2163 0.3134 0.4046 294.0428 230.5927 282.6603 3.0000
20120718.0000 -17.1745 -50.1884 0.2163 0.3134 0.4046 294.0428 230.5927 282.6603 1.0000
20120718.0000 -17.1745 -50.1536 0.2086 0.3166 0.3905 293.7017 231.1560 282.8031 1.0000
20120718.0000 -17.1745 -50.1187 0.2086 0.3166 0.3905 293.7017 231.1560 282.8031 2.0000
20120718.0000 -17.1745 -50.0839 0.2129 0.3198 0.4161 294.0428 231.2356 283.3723 3.0000
20120718.0000 -17.1745 -50.0490 0.2219 0.3248 0.4279 295.0424 230.8354 283.0881 3.0000
20120718.0000 -17.1745 -50.0142 0.2219 0.3248 0.4279 295.0424 230.8354 283.0881 3.0000
20120718.0000 -17.1745 -49.9794 0.2142 0.3125 0.3880 294.4914 230.6739 280.6393 3.0000
20120718.0000 -17.1745 -49.9445 0.1929 0.2950 0.3515 293.2403 230.4298 280.9305 3.0000
20120718.0000 -17.1745 -49.9097 0.1929 0.2950 0.3515 293.2403 230.4298 280.9305 2.0000
20120718.0000 -17.1745 -49.8748 0.2003 0.3138 0.3737 293.7017 230.4298 282.3741 0.0000
20120718.0000 -17.1745 -49.8400 0.1914 0.3054 0.3619 293.1238 230.5114 281.9432 2.0000
20120718.0000 -17.1745 -49.8052 0.1973 0.3104 0.3806 293.8158 230.5927 283.2303 3.0000
20120718.0000 -17.1745 -49.7703 0.1912 0.2912 0.3648 293.9295 230.6739 284.5012 3.0000
20120718.0000 -17.1745 -49.7355 0.1912 0.2912 0.3648 293.9295 230.6739 284.5012 3.0000
20120718.0000 -17.1745 -49.7006 0.1760 0.2910 0.3525 293.4719 230.5114 286.3096 0.0000
20120718.0000 -17.1745 -49.6658 0.1669 0.2994 0.3489 293.0068 230.5114 286.4474 1.0000
20120718.0000 -17.1745 -49.6310 0.1669 0.2994 0.3489 293.0068 230.5114 286.4474 2.0000
20120718.0000 -17.1745 -49.5961 0.1517 0.2855 0.3177 291.6865 230.2659 286.4474 2.0000
20120718.0000 -17.1745 -49.5613 0.1517 0.2855 0.3177 291.6865 230.2659 286.4474 2.0000
20120718.0000 -17.1745 -49.5264 0.1471 0.2887 0.3244 291.5633 230.3480 287.4069 0.0000
20120718.0000 -17.1745 -49.4916 0.1455 0.2937 0.3516 291.9312 230.5114 288.0870 0.0000
20120718.0000 -17.1745 -49.4567 0.1455 0.2937 0.3516 291.9312 230.5114 288.0870 0.0000
20120718.0000 -17.1745 -49.4219 0.1559 0.3124 0.3531 291.0651 230.1837 286.9968 3.0000
20120718.0000 -17.1745 -49.3871 0.2337 0.3688 0.4026 293.8158 229.6852 278.8734 3.0000
20120718.0000 -17.1745 -49.3522 0.2337 0.3688 0.4026 293.8158 229.6852 278.8734 0.0000
20120718.0000 -17.1745 -49.3174 0.3055 0.4028 0.4588 296.6346 229.6852 269.3503 0.0000
20120718.0000 -17.1745 -49.2825 0.3053 0.3837 0.4448 295.7964 229.7688 269.8425 0.0000
20120718.0000 -17.1745 -49.2477 0.3053 0.3837 0.4448 295.7964 229.7688 269.8425 3.0000
20120718.0000 -17.1745 -49.2129 0.2647 0.3561 0.4103 294.0428 230.0184 276.7718 3.0000
20120718.0000 -17.1745 -49.1780 0.2647 0.3561 0.4103 294.0428 230.0184 276.7718 3.0000
20120718.0000 -17.1745 -49.1432 0.2212 0.3319 0.3981 293.4719 230.2659 283.3723 3.0000
20120718.0000 -17.1745 -49.1083 0.2001 0.3300 0.3740 292.7713 230.0184 284.9214 3.0000
20120718.0000 -17.1745 -49.0735 0.2242 0.3387 0.3793 293.3564 230.1837 282.6603 3.0000
20120718.0000 -17.1745 -49.0387 0.2390 0.3676 0.3893 293.7017 229.9355 280.9305 3.0000
20120718.0000 -17.1745 -49.0038 0.2836 0.3998 0.4283 295.1513 229.6012 275.0874 1.0000
20120718.0000 -17.1745 -48.9690 0.2836 0.3998 0.4283 295.1513 229.6012 275.0874 0.0000
20120718.0000 -17.1745 -48.9341 0.2596 0.3654 0.3974 294.0428 229.6012 273.8431 3.0000
20120718.0000 -17.1745 -48.8993 0.2221 0.3277 0.3545 292.5338 229.7688 277.2260 3.0000
20120718.0000 -17.1745 -48.8645 0.2221 0.3277 0.3545 292.5338 229.7688 277.2260 3.0000
20120718.0000 -17.1745 -48.8296 0.2294 0.3343 0.3747 293.0068 229.6012 279.1700 3.0000
20120718.0000 -17.1745 -48.7948 0.2338 0.3341 0.3796 293.2403 229.7688 281.3658 3.0000
20120718.0000 -17.1745 -48.7599 0.2338 0.3341 0.3796 293.2403 229.7688 281.3658 3.0000
20120718.0000 -17.1745 -48.7251 0.2634 0.3526 0.3981 293.4719 230.1012 284.3608 3.0000
20120718.0000 -17.1745 -48.6903 0.3956 0.4716 0.5526 297.1463 230.1012 284.0793 3.0000
20120718.0000 -17.1745 -48.6554 0.3956 0.4716 0.5526 297.1463 230.1012 284.0793 3.0000
20120718.0000 -17.1745 -48.6206 0.5038 0.5563 0.6117 296.1136 229.9355 280.0542 3.0000
20120718.0000 -17.1745 -48.5857 0.5406 0.5662 0.5689 290.3006 229.6852 278.1281 3.0000
20120718.0000 -17.1745 -48.5509 0.5406 0.5662 0.5689 290.3006 229.6852 278.1281 3.0000
20120718.0000 -17.1745 -48.5160 0.5685 0.5931 0.6059 290.0410 229.7688 278.7248 3.0000
20120718.0000 -17.1745 -48.4812 0.5685 0.5931 0.6059 290.0410 229.7688 278.7248 3.0000
20120718.0000 -17.1745 -48.4464 0.5341 0.5536 0.5750 288.8415 228.9210 274.4673 3.0000
20120718.0000 -17.1745 -48.4115 0.4952 0.5143 0.5306 287.5869 228.6617 272.7405 3.0000
20120718.0000 -17.1745 -48.3767 0.4952 0.5143 0.5306 287.5869 228.6617 272.7405 3.0000
20120718.0000 -17.1745 -48.3418 0.5204 0.5431 0.5543 287.5869 228.6617 271.7848 3.0000
20120718.0000 -17.1745 -48.3070 0.5275 0.5479 0.5557 288.7049 229.3480 272.7405 3.0000
20120718.0000 -17.1745 -48.2722 0.5275 0.5479 0.5557 288.7049 229.3480 272.7405 3.0000
20120718.0000 -17.1745 -48.2373 0.4694 0.4815 0.4842 286.5693 229.0925 269.8425 3.0000
20120718.0000 -17.1745 -48.2025 0.4381 0.4558 0.4281 280.7985 227.8696 262.3287 3.0000
20120718.0000 -17.1745 -48.1676 0.4381 0.4558 0.4281 280.7985 227.8696 262.3287 3.0000
20120718.0000 -17.1745 -48.1328 0.4615 0.4826 0.4076 272.8356 226.2163 252.0594 3.0000
20120718.0000 -17.1745 -48.0980 0.4967 0.5178 0.4242 271.5311 226.5921 250.6226 3.0000
20120718.0000 -17.1745 -48.0631 0.4967 0.5178 0.4242 271.5311 226.5921 250.6226 3.0000
20120718.0000 -17.1745 -48.0283 0.5452 0.5683 0.4713 275.4803 227.3291 254.4605 3.0000
20120718.0000 -17.1745 -47.9934 0.6320 0.6609 0.5132 274.5514 226.8708 252.4649 3.0000
20120718.0000 -17.1745 -47.9586 0.6320 0.6609 0.5132 274.5514 226.8708 252.4649 3.0000
20120718.0000 -17.1745 -47.9238 0.6773 0.6977 0.5281 274.3135 226.9630 253.6685 3.0000
20120718.0000 -17.1745 -47.8889 0.7020 0.7243 0.5463 276.5944 227.6006 258.1161 3.0000
20120718.0000 -17.1745 -47.8541 0.7020 0.7243 0.5463 276.5944 227.6006 258.1161 3.0000
20120718.0000 -17.1745 -47.8192 0.7281 0.7492 0.5662 278.0749 228.4001 258.4912 3.0000
20120718.0000 -17.1745 -47.7844 0.6983 0.7167 0.5440 277.6607 228.3124 258.1161 3.0000
20120718.0000 -17.1745 -47.7496 0.6983 0.7167 0.5440 277.6607 228.3124 258.1161 3.0000
20120718.0000 -17.1745 -47.7147 0.7052 0.7382 0.5218 276.5944 228.2244 259.2363 3.0000
20120718.0000 -17.1745 -47.6799 0.7666 0.8086 0.5451 277.8687 228.4876 260.1580 3.0000
20120718.0000 -17.1745 -47.6450 0.7666 0.8086 0.5451 277.8687 228.4876 260.1580 3.0000
20120718.0000 -17.1745 -47.6102 0.7574 0.7879 0.5565 278.8833 228.4876 259.9745 3.0000
20120718.0000 -17.1745 -47.5753 0.7236 0.7475 0.5599 278.0749 228.1361 256.2134 3.0000
20120718.0000 -17.1745 -47.5405 0.7236 0.7475 0.5599 278.0749 228.1361 256.2134 3.0000
20120718.0000 -17.1745 -47.5057 0.6232 0.6445 0.4554 267.7606 227.1467 246.7936 3.0000
20120718.0000 -17.1745 -47.4708 0.6038 0.6273 0.4065 259.5046 226.2163 242.7473 3.0000
20120718.0000 -17.1745 -47.4360 0.6038 0.6273 0.4065 259.5046 226.2163 242.7473 3.0000
20120718.0000 -17.1745 -47.4011 0.6387 0.6706 0.4281 259.0452 225.4493 240.1519 3.0000
20120718.0000 -17.1745 -47.3663 0.6574 0.6854 0.4530 259.9544 226.2163 242.2827 3.0000
20120718.0000 -17.2094 -53.1499 0.2368 0.3877 0.3549 286.4207 230.6739 270.4946 3.0000
20120718.0000 -17.2094 -53.1150 0.3008 0.4412 0.4227 290.6855 229.9355 264.7915 3.0000
20120718.0000 -17.2094 -53.0802 0.3008 0.4412 0.4227 290.6855 229.9355 264.7915 3.0000
20120718.0000 -17.2094 -53.0453 0.3068 0.4265 0.4027 285.5116 229.0925 258.3039 3.0000
20120718.0000 -17.2094 -53.0105 0.3068 0.4265 0.4027 285.5116 229.0925 258.3039 3.0000
20120718.0000 -17.2094 -52.9757 0.2408 0.3760 0.3290 280.9824 229.5171 264.0952 3.0000
20120718.0000 -17.2094 -52.9408 0.2219 0.3721 0.3109 279.2780 230.4298 268.6897 3.0000
20120718.0000 -17.2094 -52.9060 0.2393 0.3652 0.3308 281.5262 230.3480 265.1376 3.0000
20120718.0000 -17.2094 -52.8711 0.2234 0.3649 0.3055 279.8589 230.2659 268.3576 3.0000
20120718.0000 -17.2094 -52.8363 0.2234 0.3649 0.3055 279.8589 230.2659 268.3576 3.0000
