VZA VAZ SZA SAZ WV OZ AOT XA_RED XB_RED XC_RED XA_NIR XB_NIR XC_NIR XA_SWIR XB_SWIR XC_SWIR 
650 1075 0 0 60 360 200 262 5982 9516 361 3121 6533 1692 1138 3868
650 1075 0 0 60 360 300 274 7446 11339 377 4289 8402 1759 1816 5362
650 1075 0 0 60 360 400 287 9060 13017 394 5590 10110 1828 2584 6722
650 1075 0 0 60 360 500 300 10821 14584 411 7036 11700 1898 3435 7979
650 1075 0 0 60 360 600 313 12731 16061 428 8581 13171 1970 4365 9152
650 1075 0 0 60 360 700 326 14761 17461 446 10244 14566 2045 5371 10254
650 1075 0 0 60 360 800 340 16912 18784 464 12027 15888 2121 6449 11296
650 1075 0 0 60 360 900 353 19159 20040 481 13886 17129 2197 7593 12283
650 1075 0 0 75 0 0 218 3596 5207 333 1305 2023 1593 79 125
650 1075 0 0 75 0 100 228 4746 7504 349 2146 4468 1655 559 2184
650 1075 0 0 75 0 200 239 6060 9516 365 3147 6533 1722 1144 3868
650 1075 0 0 75 0 300 251 7532 11339 381 4320 8402 1790 1825 5362
650 1075 0 0 75 0 400 262 9154 13017 398 5626 10110 1859 2597 6722
650 1075 0 0 75 0 500 274 10923 14584 415 7078 11700 1932 3451 7979
650 1075 0 0 75 0 600 286 12839 16061 432 8629 13171 2006 4385 9152
650 1075 0 0 75 0 700 298 14878 17461 451 10299 14566 2081 5396 10254
650 1075 0 0 75 0 800 310 17038 18784 469 12089 15888 2158 6478 11296
650 1075 0 0 75 0 900 323 19294 20040 488 13955 17129 2236 7628 12283
650 1075 0 0 75 60 0 221 3590 5207 333 1305 2023 1593 79 125
650 1075 0 0 75 60 100 232 4739 7504 349 2146 4468 1655 559 2184
650 1075 0 0 75 60 200 243 6053 9516 365 3147 6533 1722 1144 3868
650 1075 0 0 75 60 300 255 7525 11339 381 4319 8402 1790 1825 5362
650 1075 0 0 75 60 400 267 9146 13017 398 5626 10110 1859 2597 6722
650 1075 0 0 75 60 500 278 10915 14584 415 7078 11700 1932 3451 7979
650 1075 0 0 75 60 600 291 12831 16061 434 8629 13171 2006 4385 9152
650 1075 0 0 75 60 700 303 14868 17461 451 10298 14566 2081 5396 10254
650 1075 0 0 75 60 800 315 17029 18784 470 12089 15888 2158 6478 11296
650 1075 0 0 75 60 900 328 19284 20040 488 13954 17129 2236 7628 12283
650 1075 0 0 75 120 0 224 3583 5207 333 1305 2023 1593 79 125
650 1075 0 0 75 120 100 236 4733 7504 349 2146 4468 1655 559 2184
650 1075 0 0 75 120 200 247 6046 9516 365 3146 6533 1722 1144 3868
650 1075 0 0 75 120 300 259 7518 11339 382 4319 8402 1790 1825 5362
650 1075 0 0 75 120 400 271 9138 13017 398 5626 10110 1859 2597 6722
650 1075 0 0 75 120 500 283 10906 14584 415 7078 11700 1932 3451 7979
650 1075 0 0 75 120 600 295 12823 16061 434 8629 13171 2006 4385 9152
650 1075 0 0 75 120 700 308 14860 17461 451 10298 14566 2081 5396 10254
650 1075 0 0 75 120 800 321 17019 18784 470 12088 15888 2158 6478 11296
650 1075 0 0 75 120 900 333 19275 20040 488 13954 17129 2236 7628 12283
650 1075 0 0 75 180 0 229 3578 5207 333 1305 2023 1593 79 125
650 1075 0 0 75 180 100 239 4726 7504 349 2146 4468 1655 559 2184
650 1075 0 0 75 180 200 252 6039 9516 365 3146 6533 1722 1144 3868
650 1075 0 0 75 180 300 263 7511 11339 382 4319 8402 1790 1825 5362
650 1075 0 0 75 180 400 276 9130 13017 398 5626 10110 1859 2597 6722
650 1075 0 0 75 180 500 288 10898 14584 415 7078 11700 1932 3451 7979
650 1075 0 0 75 180 600 300 12814 16061 434 8628 13171 2006 4385 9152
650 1075 0 0 75 180 700 313 14851 17461 451 10298 14566 2081 5396 10254
650 1075 0 0 75 180 800 326 17010 18784 470 12088 15888 2158 6478 11296
650 1075 0 0 75 180 900 339 19265 20040 488 13954 17129 2236 7628 12283
650 1075 0 0 75 240 0 233 3573 5207 334 1305 2023 1593 79 125
650 1075 0 0 75 240 100 244 4720 7504 349 2146 4468 1655 559 2184
650 1075 0 0 75 240 200 256 6032 9516 365 3146 6533 1722 1144 3868
650 1075 0 0 75 240 300 268 7504 11339 382 4319 8402 1790 1825 5362
650 1075 0 0 75 240 400 280 9122 13017 398 5626 10110 1859 2597 6722
650 1075 0 0 75 240 500 293 10890 14584 415 7078 11700 1932 3451 7979
650 1075 0 0 75 240 600 305 12806 16061 434 8628 13171 2006 4385 9152
650 1075 0 0 75 240 700 318 14842 17461 451 10298 14566 2081 5396 10254
650 1075 0 0 75 240 800 331 17001 18784 470 12088 15888 2158 6478 11296
650 1075 0 0 75 240 900 345 19255 20040 488 13954 17129 2236 7628 12283
650 1075 0 0 75 300 0 236 3567 5207 334 1305 2023 1593 79 125
650 1075 0 0 75 300 100 248 4714 7504 349 2146 4468 1655 559 2184
650 1075 0 0 75 300 200 260 6025 9516 365 3146 6533 1722 1144 3868
650 1075 0 0 75 300 300 272 7496 11339 382 4319 8402 1790 1825 5362
650 1075 0 0 75 300 400 285 9114 13017 398 5626 10110 1859 2597 6722
650 1075 0 0 75 300 500 297 10881 14584 417 7077 11700 1932 3451 7979
650 1075 0 0 75 300 600 310 12797 16061 434 8628 13171 2006 4385 9152
650 1075 0 0 75 300 700 324 14834 17461 451 10298 14566 2081 5396 10254
650 1075 0 0 75 300 800 337 16992 18784 470 12088 15888 2158 6478 11296
650 1075 0 0 75 300 900 350 19245 20040 489 13954 17129 2236 7628 12283
650 1075 0 0 75 360 0 239 3561 5207 334 1305 2023 1593 79 125
650 1075 0 0 75 360 100 252 4707 7504 349 2146 4468 1655 559 2184
650 1075 0 0 75 360 200 264 6018 9516 365 3146 6533 1722 1144 3868
650 1075 0 0 75 360 300 277 7489 11339 382 4319 8402 1790 1825 5362
650 1075 0 0 75 360 400 289 9106 13017 398 5626 10110 1859 2597 6722
650 1075 0 0 75 360 500 302 10873 14584 417 7077 11700 1932 3451 7979
650 1075 0 0 75 360 600 315 12788 16061 434 8628 13171 2006 4385 9152
650 1075 0 0 75 360 700 329 14825 17461 451 10298 14566 2081 5396 10254
650 1075 0 0 75 360 800 342 16982 18784 471 12088 15888 2158 6478 11296
650 1075 0 0 75 360 900 356 19236 20040 489 13954 17129 2236 7628 12283
650 1075 0 0 90 0 0 219 3622 5207 337 1321 2023 1618 80 125
650 1075 0 0 90 0 100 230 4775 7504 353 2165 4468 1682 562 2184
650 1075 0 0 90 0 200 240 6093 9516 369 3169 6533 1748 1149 3868
650 1075 0 0 90 0 300 252 7570 11339 386 4346 8402 1818 1833 5362
650 1075 0 0 90 0 400 264 9195 13017 403 5657 10110 1889 2607 6722
650 1075 0 0 90 0 500 276 10969 14584 421 7113 11700 1961 3465 7979
650 1075 0 0 90 0 600 288 12891 16061 439 8670 13171 2037 4403 9152
650 1075 0 0 90 0 700 300 14934 17461 457 10345 14566 2114 5417 10254
650 1075 0 0 90 0 800 312 17100 18784 475 12141 15888 2192 6503 11296
650 1075 0 0 90 0 900 325 19362 20040 493 14013 17129 2271 7657 12283
650 1075 0 0 90 60 0 223 3615 5207 337 1321 2023 1618 80 125
650 1075 0 0 90 60 100 234 4768 7504 353 2165 4468 1682 562 2184
650 1075 0 0 90 60 200 245 6086 9516 369 3169 6533 1748 1149 3868
650 1075 0 0 90 60 300 257 7563 11339 386 4346 8402 1818 1833 5362
650 1075 0 0 90 60 400 268 9187 13017 403 5657 10110 1889 2607 6722
650 1075 0 0 90 60 500 280 10961 14584 421 7113 11700 1961 3465 7979
650 1075 0 0 90 60 600 293 12883 16061 439 8670 13171 2037 4403 9152
650 1075 0 0 90 60 700 305 14926 17461 457 10345 14566 2114 5417 10254
650 1075 0 0 90 60 800 318 17091 18784 475 12141 15888 2192 6503 11296
650 1075 0 0 90 60 900 330 19353 20040 494 14013 17129 2271 7657 12283
650 1075 0 0 90 120 0 227 3610 5207 337 1321 2023 1618 80 125
650 1075 0 0 90 120 100 238 4762 7504 353 2165 4468 1682 562 2184
650 1075 0 0 90 120 200 249 6079 9516 369 3169 6533 1748 1149 3868
650 1075 0 0 90 120 300 261 7556 11339 386 4346 8402 1818 1833 5362
650 1075 0 0 90 120 400 273 9179 13017 404 5657 10110 1889 2607 6722
650 1075 0 0 90 120 500 285 10953 14584 421 7113 11700 1961 3465 7979
650 1075 0 0 90 120 600 298 12874 16061 439 8670 13171 2037 4403 9152
650 1075 0 0 90 120 700 310 14917 17461 457 10345 14566 2114 5417 10254
650 1075 0 0 90 120 800 323 17082 18784 475 12141 15888 2192 6503 11296
650 1075 0 0 90 120 900 336 19343 20040 494 14013 17129 2271 7657 12283
650 1075 0 0 90 180 0 230 3604 5207 337 1321 2023 1618 80 125
650 1075 0 0 90 180 100 241 4756 7504 353 2165 4468 1682 562 2184
650 1075 0 0 90 180 200 253 6072 9516 369 3169 6533 1748 1149 3868
650 1075 0 0 90 180 300 265 7548 11339 386 4346 8402 1818 1833 5362
650 1075 0 0 90 180 400 277 9172 13017 404 5657 10110 1889 2607 6722
650 1075 0 0 90 180 500 290 10944 14584 421 7113 11700 1961 3465 7979
650 1075 0 0 90 180 600 303 12866 16061 439 8669 13171 2037 4403 9152
650 1075 0 0 90 180 700 315 14907 17461 457 10345 14566 2114 5417 10254
650 1075 0 0 90 180 800 328 17073 18784 476 12141 15888 2192 6503 11296
650 1075 0 0 90 180 900 341 19333 20040 494 14013 17129 2271 7657 12283
650 1075 0 0 90 240 0 234 3598 5207 338 1321 2023 1618 80 125
650 1075 0 0 90 240 100 246 4749 7504 353 2165 4468 1682 562 2184
650 1075 0 0 90 240 200 258 6065 9516 370 3169 6533 1748 1149 3868
650 1075 0 0 90 240 300 270 7541 11339 387 4345 8402 1818 1833 5362
650 1075 0 0 90 240 400 282 9164 13017 404 5657 10110 1889 2607 6722
650 1075 0 0 90 240 500 295 10936 14584 422 7113 11700 1961 3465 7979
650 1075 0 0 90 240 600 308 12856 16061 439 8669 13171 2037 4403 9152
650 1075 0 0 90 240 700 321 14899 17461 457 10345 14566 2114 5417 10254
650 1075 0 0 90 240 800 334 17064 18784 476 12140 15888 2192 6503 11296
650 1075 0 0 90 240 900 347 19324 20040 494 14013 17129 2271 7657 12283
650 1075 0 0 90 300 0 238 3592 5207 338 1321 2023 1618 80 125
650 1075 0 0 90 300 100 250 4743 7504 353 2165 4468 1682 562 2184
650 1075 0 0 90 300 200 262 6058 9516 370 3168 6533 1748 1149 3868
650 1075 0 0 90 300 300 274 7532 11339 387 4345 8402 1818 1833 5362
650 1075 0 0 90 300 400 287 9156 13017 404 5657 10110 1889 2607 6722
650 1075 0 0 90 300 500 300 10928 14584 422 7113 11700 1961 3465 7979
650 1075 0 0 90 300 600 313 12848 16061 439 8669 13171 2037 4403 9152
650 1075 0 0 90 300 700 326 14890 17461 458 10344 14566 2114 5417 10254
650 1075 0 0 90 300 800 339 17054 18784 476 12140 15888 2192 6503 11296
650 1075 0 0 90 300 900 353 19314 20040 494 14012 17129 2271 7657 12283
650 1075 0 0 90 360 0 241 3587 5207 338 1320 2023 1618 80 125
650 1075 0 0 90 360 100 254 4736 7504 354 2165 4468 1682 562 2184
650 1075 0 0 90 360 200 266 6051 9516 370 3168 6533 1748 1149 3868
650 1075 0 0 90 360 300 279 7525 11339 387 4345 8402 1818 1833 5362
650 1075 0 0 90 360 400 291 9148 13017 404 5657 10110 1889 2607 6722
650 1075 0 0 90 360 500 304 10919 14584 422 7113 11700 1961 3465 7979
650 1075 0 0 90 360 600 318 12839 16061 440 8669 13171 2037 4403 9152
650 1075 0 0 90 360 700 331 14882 17461 458 10344 14566 2114 5417 10254
650 1075 0 0 90 360 800 345 17045 18784 476 12140 15888 2192 6503 11296
650 1075 0 0 90 360 900 359 19304 20040 495 14012 17129 2271 7657 12283
650 1075 0 60 0 0 0 205 3392 5207 294 1151 2023 1342 66 125
650 1075 0 60 0 0 100 216 4511 7504 307 1955 4468 1395 522 2184
650 1075 0 60 0 0 200 225 5790 9516 321 2911 6533 1450 1077 3868
650 1075 0 60 0 0 300 237 7224 11339 336 4034 8402 1508 1723 5362
650 1075 0 60 0 0 400 247 8803 13017 351 5285 10110 1567 2455 6722
650 1075 0 60 0 0 500 258 10527 14584 367 6675 11700 1628 3266 7979
650 1075 0 60 0 0 600 270 12396 16061 382 8161 13171 1689 4151 9152
650 1075 0 60 0 0 700 281 14382 17461 398 9760 14566 1754 5110 10254
650 1075 0 60 0 0 800 293 16488 18784 413 11476 15888 1818 6136 11296
650 1075 0 60 0 0 900 304 18688 20040 430 13264 17129 1884 7226 12283
650 1075 0 60 0 60 0 208 3386 5207 294 1151 2023 1342 66 125
650 1075 0 60 0 60 100 219 4504 7504 307 1953 4468 1395 522 2184
650 1075 0 60 0 60 200 230 5783 9516 322 2911 6533 1450 1077 3868
650 1075 0 60 0 60 300 239 7217 11339 336 4034 8402 1508 1723 5362
650 1075 0 60 0 60 400 251 8795 13017 351 5285 10110 1567 2455 6722
650 1075 0 60 0 60 500 263 10518 14584 367 6675 11700 1628 3266 7979
650 1075 0 60 0 60 600 274 12387 16061 382 8160 13171 1689 4151 9152
650 1075 0 60 0 60 700 286 14373 17461 398 9760 14566 1754 5110 10254
650 1075 0 60 0 60 800 298 16478 18784 413 11476 15888 1818 6136 11296
650 1075 0 60 0 60 900 309 18678 20040 430 13264 17129 1884 7226 12283
650 1075 0 60 0 120 0 212 3381 5207 294 1150 2023 1342 66 125
650 1075 0 60 0 120 100 223 4498 7504 308 1953 4468 1395 522 2184
650 1075 0 60 0 120 200 233 5776 9516 322 2911 6533 1450 1077 3868
650 1075 0 60 0 120 300 244 7209 11339 336 4034 8402 1508 1723 5362
650 1075 0 60 0 120 400 256 8787 13017 351 5285 10110 1567 2455 6722
650 1075 0 60 0 120 500 267 10510 14584 367 6675 11700 1628 3266 7979
650 1075 0 60 0 120 600 279 12378 16061 382 8160 13171 1689 4151 9152
650 1075 0 60 0 120 700 290 14363 17461 398 9760 14566 1754 5110 10254
650 1075 0 60 0 120 800 302 16469 18784 413 11476 15888 1818 6136 11296
650 1075 0 60 0 120 900 314 18667 20040 430 13264 17129 1884 7226 12283
650 1075 0 60 0 180 0 216 3375 5207 294 1150 2023 1342 66 125
650 1075 0 60 0 180 100 225 4491 7504 308 1953 4468 1395 522 2184
650 1075 0 60 0 180 200 237 5769 9516 322 2911 6533 1450 1077 3868
650 1075 0 60 0 180 300 248 7202 11339 337 4034 8402 1508 1723 5362
650 1075 0 60 0 180 400 260 8779 13017 352 5285 10110 1567 2455 6722
650 1075 0 60 0 180 500 271 10501 14584 367 6675 11700 1628 3266 7979
650 1075 0 60 0 180 600 283 12369 16061 382 8160 13171 1689 4151 9152
650 1075 0 60 0 180 700 295 14354 17461 398 9760 14566 1754 5110 10254
650 1075 0 60 0 180 800 307 16459 18784 413 11475 15888 1818 6136 11296
650 1075 0 60 0 180 900 320 18657 20040 430 13264 17129 1884 7226 12283
650 1075 0 60 0 240 0 219 3369 5207 294 1150 2023 1342 66 125
650 1075 0 60 0 240 100 230 4485 7504 308 1953 4468 1395 522 2184
650 1075 0 60 0 240 200 240 5762 9516 322 2911 6533 1450 1077 3868
650 1075 0 60 0 240 300 253 7194 11339 337 4033 8402 1508 1723 5362
650 1075 0 60 0 240 400 264 8770 13017 352 5284 10110 1567 2455 6722
650 1075 0 60 0 240 500 276 10493 14584 367 6673 11700 1628 3266 7979
650 1075 0 60 0 240 600 288 12360 16061 383 8160 13171 1689 4151 9152
650 1075 0 60 0 240 700 300 14345 17461 398 9759 14566 1754 5110 10254
650 1075 0 60 0 240 800 312 16449 18784 413 11475 15888 1818 6136 11296
650 1075 0 60 0 240 900 325 18647 20040 430 13264 17129 1884 7226 12283
650 1075 0 60 0 300 0 223 3363 5207 294 1150 2023 1342 66 125
650 1075 0 60 0 300 100 234 4478 7504 308 1953 4468 1395 522 2184
650 1075 0 60 0 300 200 245 5755 9516 322 2910 6533 1450 1077 3868
650 1075 0 60 0 300 300 257 7185 11339 337 4033 8402 1508 1723 5362
650 1075 0 60 0 300 400 268 8762 13017 352 5284 10110 1567 2455 6722
650 1075 0 60 0 300 500 280 10484 14584 367 6673 11700 1628 3266 7979
650 1075 0 60 0 300 600 293 12351 16061 383 8159 13171 1689 4151 9152
650 1075 0 60 0 300 700 305 14335 17461 398 9759 14566 1754 5110 10254
650 1075 0 60 0 300 800 318 16439 18784 415 11475 15888 1818 6136 11296
650 1075 0 60 0 300 900 330 18636 20040 430 13263 17129 1884 7226 12283
650 1075 0 60 0 360 0 227 3357 5207 294 1150 2023 1342 66 125
650 1075 0 60 0 360 100 238 4472 7504 308 1953 4468 1395 522 2184
650 1075 0 60 0 360 200 249 5747 9516 322 2910 6533 1450 1077 3868
650 1075 0 60 0 360 300 261 7179 11339 337 4033 8402 1508 1723 5362
650 1075 0 60 0 360 400 273 8754 13017 352 5284 10110 1567 2455 6722
650 1075 0 60 0 360 500 285 10475 14584 367 6673 11700 1628 3266 7979
650 1075 0 60 0 360 600 297 12342 16061 383 8159 13171 1689 4151 9152
650 1075 0 60 0 360 700 310 14326 17461 398 9759 14566 1754 5110 10254
650 1075 0 60 0 360 800 323 16429 18784 415 11474 15888 1818 6136 11296
650 1075 0 60 0 360 900 336 18626 20040 430 13263 17129 1884 7226 12283
650 1075 0 60 15 0 0 208 3454 5207 309 1211 2023 1445 71 125
650 1075 0 60 15 0 100 219 4583 7504 323 2032 4468 1502 539 2184
650 1075 0 60 15 0 200 230 5875 9516 338 3008 6533 1561 1109 3868
650 1075 0 60 15 0 300 240 7323 11339 354 4154 8402 1623 1773 5362
650 1075 0 60 15 0 400 252 8916 13017 370 5430 10110 1686 2524 6722
650 1075 0 60 15 0 500 263 10655 14584 386 6848 11700 1752 3357 7979
650 1075 0 60 15 0 600 275 12541 16061 402 8364 13171 1819 4266 9152
650 1075 0 60 15 0 700 286 14545 17461 419 9996 14566 1887 5250 10254
650 1075 0 60 15 0 800 298 16670 18784 436 11745 15888 1957 6304 11296
650 1075 0 60 15 0 900 310 18890 20040 451 13569 17129 2028 7424 12283
650 1075 0 60 15 60 0 213 3447 5207 309 1211 2023 1445 71 125
650 1075 0 60 15 60 100 223 4577 7504 324 2032 4468 1502 539 2184
650 1075 0 60 15 60 200 234 5868 9516 338 3008 6533 1561 1109 3868
650 1075 0 60 15 60 300 245 7315 11339 354 4154 8402 1623 1773 5362
650 1075 0 60 15 60 400 256 8908 13017 370 5430 10110 1686 2524 6722
650 1075 0 60 15 60 500 267 10647 14584 386 6848 11700 1752 3357 7979
650 1075 0 60 15 60 600 279 12531 16061 402 8364 13171 1819 4266 9152
650 1075 0 60 15 60 700 291 14535 17461 419 9995 14566 1887 5250 10254
650 1075 0 60 15 60 800 303 16661 18784 436 11745 15888 1957 6304 11296
650 1075 0 60 15 60 900 315 18880 20040 453 13569 17129 2028 7424 12283
650 1075 0 60 15 120 0 216 3442 5207 309 1211 2023 1445 71 125
650 1075 0 60 15 120 100 227 4570 7504 324 2031 4468 1502 539 2184
650 1075 0 60 15 120 200 238 5861 9516 339 3008 6533 1561 1109 3868
650 1075 0 60 15 120 300 249 7308 11339 354 4153 8402 1623 1773 5362
650 1075 0 60 15 120 400 260 8900 13017 370 5430 10110 1686 2524 6722
650 1075 0 60 15 120 500 272 10639 14584 386 6848 11700 1752 3357 7979
650 1075 0 60 15 120 600 284 12523 16061 402 8363 13171 1819 4266 9152
650 1075 0 60 15 120 700 296 14527 17461 419 9995 14566 1887 5250 10254
650 1075 0 60 15 120 800 308 16651 18784 436 11745 15888 1957 6304 11296
650 1075 0 60 15 120 900 320 18870 20040 453 13569 17129 2028 7424 12283
650 1075 0 60 15 180 0 220 3437 5207 309 1211 2023 1445 71 125
650 1075 0 60 15 180 100 231 4564 7504 324 2031 4468 1502 539 2184
650 1075 0 60 15 180 200 241 5854 9516 339 3008 6533 1561 1109 3868
650 1075 0 60 15 180 300 253 7299 11339 354 4153 8402 1623 1773 5362
650 1075 0 60 15 180 400 265 8892 13017 370 5430 10110 1686 2524 6722
650 1075 0 60 15 180 500 276 10630 14584 386 6848 11700 1752 3357 7979
650 1075 0 60 15 180 600 288 12515 16061 403 8363 13171 1819 4266 9152
650 1075 0 60 15 180 700 301 14518 17461 419 9995 14566 1887 5250 10254
650 1075 0 60 15 180 800 313 16642 18784 436 11745 15888 1957 6304 11296
650 1075 0 60 15 180 900 326 18860 20040 453 13569 17129 2028 7424 12283
650 1075 0 60 15 240 0 223 3431 5207 309 1211 2023 1445 71 125
650 1075 0 60 15 240 100 234 4557 7504 324 2031 4468 1502 539 2184
650 1075 0 60 15 240 200 246 5847 9516 339 3008 6533 1561 1109 3868
650 1075 0 60 15 240 300 257 7292 11339 354 4153 8402 1623 1773 5362
650 1075 0 60 15 240 400 269 8884 13017 370 5430 10110 1686 2524 6722
650 1075 0 60 15 240 500 281 10622 14584 386 6848 11700 1752 3357 7979
650 1075 0 60 15 240 600 293 12506 16061 403 8363 13171 1819 4266 9152
650 1075 0 60 15 240 700 306 14509 17461 419 9995 14566 1887 5250 10254
650 1075 0 60 15 240 800 318 16632 18784 436 11744 15888 1957 6304 11296
650 1075 0 60 15 240 900 331 18850 20040 453 13569 17129 2028 7424 12283
650 1075 0 60 15 300 0 227 3425 5207 310 1210 2023 1445 71 125
650 1075 0 60 15 300 100 238 4551 7504 324 2031 4468 1502 539 2184
650 1075 0 60 15 300 200 250 5840 9516 339 3007 6533 1561 1109 3868
650 1075 0 60 15 300 300 261 7285 11339 354 4153 8402 1623 1773 5362
650 1075 0 60 15 300 400 273 8875 13017 370 5429 10110 1686 2524 6722
650 1075 0 60 15 300 500 286 10613 14584 386 6848 11700 1752 3357 7979
650 1075 0 60 15 300 600 298 12497 16061 403 8363 13171 1819 4266 9152
650 1075 0 60 15 300 700 311 14499 17461 419 9994 14566 1887 5250 10254
650 1075 0 60 15 300 800 323 16623 18784 436 11744 15888 1957 6304 11296
650 1075 0 60 15 300 900 336 18840 20040 453 13568 17129 2028 7424 12283
650 1075 0 60 15 360 0 231 3419 5207 310 1210 2023 1445 71 125
650 1075 0 60 15 360 100 241 4544 7504 324 2031 4468 1502 539 2184
650 1075 0 60 15 360 200 254 5833 9516 339 3007 6533 1561 1109 3868
650 1075 0 60 15 360 300 266 7277 11339 355 4153 8402 1623 1773 5362
650 1075 0 60 15 360 400 278 8867 13017 370 5429 10110 1686 2524 6722
650 1075 0 60 15 360 500 290 10604 14584 387 6847 11700 1752 3357 7979
650 1075 0 60 15 360 600 303 12488 16061 403 8363 13171 1819 4266 9152
650 1075 0 60 15 360 700 316 14491 17461 420 9994 14566 1887 5250 10254
650 1075 0 60 15 360 800 329 16613 18784 436 11744 15888 1957 6304 11296
650 1075 0 60 15 360 900 342 18830 20040 453 13568 17129 2028 7424 12283
650 1075 0 60 30 0 0 212 3499 5207 317 1243 2023 1495 74 125
650 1075 0 60 30 0 100 222 4635 7504 332 2071 4468 1554 546 2184
650 1075 0 60 30 0 200 233 5934 9516 347 3056 6533 1616 1122 3868
650 1075 0 60 30 0 300 244 7391 11339 363 4211 8402 1680 1793 5362
650 1075 0 60 30 0 400 255 8993 13017 379 5499 10110 1746 2551 6722
650 1075 0 60 30 0 500 267 10743 14584 396 6929 11700 1813 3392 7979
650 1075 0 60 30 0 600 278 12639 16061 413 8457 13171 1883 4310 9152
650 1075 0 60 30 0 700 290 14655 17461 430 10103 14566 1952 5304 10254
650 1075 0 60 30 0 800 302 16792 18784 447 11867 15888 2025 6369 11296
650 1075 0 60 30 0 900 314 19024 20040 464 13707 17129 2099 7500 12283
650 1075 0 60 30 60 0 215 3493 5207 317 1243 2023 1495 74 125
650 1075 0 60 30 60 100 225 4629 7504 332 2071 4468 1554 546 2184
650 1075 0 60 30 60 200 237 5927 9516 347 3056 6533 1616 1122 3868
650 1075 0 60 30 60 300 248 7383 11339 363 4211 8402 1680 1793 5362
650 1075 0 60 30 60 400 259 8985 13017 379 5499 10110 1746 2551 6722
650 1075 0 60 30 60 500 271 10734 14584 396 6929 11700 1813 3392 7979
650 1075 0 60 30 60 600 283 12631 16061 413 8457 13171 1883 4310 9152
650 1075 0 60 30 60 700 295 14646 17461 430 10103 14566 1952 5304 10254
650 1075 0 60 30 60 800 307 16783 18784 447 11867 15888 2025 6369 11296
650 1075 0 60 30 60 900 319 19014 20040 464 13707 17129 2099 7500 12283
650 1075 0 60 30 120 0 219 3487 5207 317 1243 2023 1495 74 125
650 1075 0 60 30 120 100 230 4622 7504 332 2071 4468 1554 546 2184
650 1075 0 60 30 120 200 240 5920 9516 347 3056 6533 1616 1122 3868
650 1075 0 60 30 120 300 252 7376 11339 363 4211 8402 1680 1793 5362
650 1075 0 60 30 120 400 264 8977 13017 380 5499 10110 1746 2551 6722
650 1075 0 60 30 120 500 275 10726 14584 396 6929 11700 1813 3392 7979
650 1075 0 60 30 120 600 287 12622 16061 413 8457 13171 1883 4310 9152
650 1075 0 60 30 120 700 300 14637 17461 430 10103 14566 1952 5304 10254
